,name,address,longitude,latitude
52,Starbucks,"2300 S Jackson St Suite A, Seattle, WA 98144, United States",-122.301947,47.599435
53,Starbucks,"1410 E John St, Seattle, WA 98112, United States",-122.312953,47.620152
54,Starbucks,"Swedish Medical Center, 1600 E Jefferson St, Seattle, WA 98122, United States",-122.309952,47.607166
55,Starbucks,"1144 Elliott Ave W, Seattle, WA 98119, United States",-122.372034,47.629832
56,Starbucks,"2201 E Madison St, Seattle, WA 98112, United States",-122.3038941,47.618084
57,Starbucks,"2135 Queen Anne Ave N, Seattle, WA 98109, United States",-122.3571291,47.638255
58,Starbucks,"2707 Rainier Ave S, Seattle, WA 98144, United States",-122.2996199,47.579085
59,Starbucks,"First Floor Lobby, 2401 Utah Ave S, Seattle, WA 98134, United States",-122.3357381,47.5810087
0,Starbucks,"Center Metro Level, 5335 Wisconsin Ave NW, Washington, DC 20015, United States",-77.084915,38.960526
1,Starbucks,"5454 Wisconsin Ave, Chevy Chase, MD 20815, United States",-77.08695,38.962537
2,Starbucks,"5500 Connecticut Ave NW, Washington, DC 20015, United States",-77.074901,38.963237
3,Starbucks,"4513 Wisconsin Ave NW, Washington, DC 20016, United States",-77.079655,38.948338
4,Starbucks,"4820 Massachusetts Ave NW, Washington, DC 20016, United States",-77.095607,38.944675
5,Starbucks,"5438 Westbard Ave, Bethesda, MD 20816, United States",-77.107658,38.964541
6,Starbucks,"6831 Wisconsin Ave, Bethesda, MD 20815, United States",-77.09069670000001,38.9782645
7,Starbucks,"4250 Connecticut Ave NW, Washington, DC 20008, United States",-77.06419199999999,38.944496
8,Starbucks,"5000 Bradley Blvd, Bethesda, MD 20815, United States",-77.099116,38.977399
9,Starbucks,"7140 Wisconsin Ave, Bethesda, MD 20814, United States",-77.09281899999999,38.980912
10,Starbucks,"4400 Massachusetts Ave NW, Washington, DC 20016, United States",-77.0891827,38.9370805
11,Starbucks,"1 Metro Center, Bethesda, MD 20814, United States",-77.0945739,38.9843169
12,Starbucks,"4520 E W Hwy, Bethesda, MD 20814, United States",-77.092197,38.984753
13,Starbucks,"Wisconsin Avenue &, Idaho Ave NW, Washington, DC 20016, United States",-77.073129,38.935462
14,Starbucks,"3301 New Mexico Ave NW, Washington, DC 20016, United States",-77.085625,38.933566
15,Starbucks,"3336 Wisconsin Ave NW, Washington, DC 20016, United States",-77.07295200000002,38.934367
16,Starbucks,"7700 Norfolk Ave, Bethesda, MD 20814, United States",-77.096194,38.988116
17,Starbucks,"4611-E Sangamore Rd, Bethesda, MD 20816, United States",-77.11855899999999,38.949334
18,Starbucks,"8542 Connecticut Ave, Chevy Chase, MD 20815, United States",-77.07755,38.995526
19,Starbucks,"5185 MacArthur Blvd Ste 104, Washington, DC 20016, United States",-77.10282,38.926726
20,Starbucks,"4805 Battery Ln, Bethesda, MD 20814, United States",-77.0969361,38.9930186
21,Starbucks,"8901 Rockville Pike, Bethesda, MD 20889, United States",-77.0940009,39.0008477
22,Starbucks,"3000 Connecticut Ave NW Space A & B, Washington, DC 20008, United States",-77.055303,38.929545
23,Starbucks,"2649 Connecticut Ave NW, Washington, DC 20008, United States",-77.0519602,38.9249719
24,Starbucks,"1855 Wisconsin Ave NW, Washington, DC 20007, United States",-77.067533,38.915796
25,Starbucks,"1801 Columbia Rd NW, Washington, DC 20009, United States",-77.0430123,38.9226937
26,Starbucks,"6500 Piney Branch Rd NW, Washington, DC 20012, United States",-77.026422,38.969366
27,Starbucks,"8399 Colesville Rd, Silver Spring, MD 20910, United States",-77.032023,38.994057
28,Starbucks,"3107 14th St NW, Washington, DC 20010, United States",-77.032504,38.929438
29,Starbucks,"3800 Reservoir Rd NW, Washington, DC 20007, United States",-77.074601,38.90967699999999
30,Starbucks,"1700 Connecticut Ave NW, Washington, DC 20009, United States",-77.04552900000002,38.912757
31,Starbucks,"3347 M St NW, Washington, DC 20007, United States",-77.067677,38.905205
32,Starbucks,"3100 14th St NW Suite 201, Washington, DC 20010, United States",-77.03288500000001,38.929286
33,Starbucks,"3830 Georgia Ave NW, Washington, DC 20011, United States",-77.02485899999999,38.938509
34,Starbucks,"915 Ellsworth Dr C-19, Silver Spring, MD 20910, United States",-77.02629900000001,38.996303
35,Starbucks,"1280 E W Hwy, Silver Spring, MD 20910, United States",-77.031712,38.991841
36,Starbucks,"1600 U St NW, Washington, DC 20009, United States",-77.036965,38.91686
37,Starbucks,"8777 Georgia Ave, Silver Spring, MD 20910, United States",-77.0305559,38.9986082
38,Starbucks,"1501 Connecticut Ave NW, Washington, DC 20036, United States",-77.04371300000001,38.910597
39,Starbucks,"232 Carroll St NW, Washington, DC 20012, United States",-77.01527,38.974831
40,Starbucks,"3122 M St NW, Washington, DC 20007, United States",-77.06188999999999,38.905052
41,Starbucks,"2400 M St NW, Washington, DC 20037, United States",-77.051822,38.9051
42,Starbucks,"1250 U St NW, Washington, DC 20009, United States",-77.029397,38.91686
43,Starbucks,"2109 M St NW, Washington, DC 20037, United States",-77.048361,38.905404
44,Starbucks,"1730 Pennsylvania Ave NW, Washington, DC 20006, United States",-77.040189,38.898812
45,Starbucks,"900 23rd St NW, Washington, DC 20037, United States",-77.050435,38.901015
46,Starbucks,"1425 P St NW, Washington, DC 20005, United States",-77.03312799999999,38.909786
47,Starbucks,"3050 K St NW, Washington, DC 20007, United States",-77.060228,38.902229
48,Starbucks,"2001 L St NW, Washington, DC 20036, United States",-77.045119,38.903914
49,Starbucks,"1110 Vermont Ave NW, Washington, DC 20005, United States",-77.0330808,38.9041679
50,Starbucks,"2225 Georgia Ave NW 1st Floor, Washington, DC 20059, United States",-77.021709,38.919875
51,Starbucks,"2130 H St NW, Washington, DC 20052, United States",-77.048401,38.899409
52,Starbucks,"1957 E St NW, Washington, DC 20052, United States",-77.04464899999999,38.896176
53,Starbucks Reserve,"655 Michigan Ave NE Suite B1, Washington, DC 20017, United States",-76.9971137,38.9325358
54,Starbucks,"2175 K Street, NW, Washington, DC 20037, United States",-77.048609,38.902772
55,Starbucks,"1600 K St NW, Washington, DC 20006, United States",-77.036846,38.902302
56,Starbucks,"1734 L St NW, Washington, DC 20036, United States",-77.04093879999999,38.9035445
57,Starbucks,"1001 Connecticut Ave NW, Washington, DC 20036, United States",-77.03899899999999,38.902768
58,Starbucks,"1735 N Lynn St Ste 020, Arlington, VA 22209, United States",-77.070616,38.896199
59,Starbucks,"1100 Pennsylvania Ave NW, Washington, DC 20004, United States",-77.027763,38.893721
